"","EE-a","EE-b","L2-a","L2-b","L4-a","L4-b","YA-a","YA-b"
"WBGene00026727",-1.80032047973285,-2.36085309536847,-0.515622108846376,-5.90347586718388,-1.34364745790458,1.65664713968556,4.711810642248,4.99504376968826
"WBGene00026728",-1.61390735550196,-2.89136781206725,-0.515622108846376,2.16798649537275,0.978280636982787,3.10337359821459,1.8136068755395,1.6669634478193
"WBGene00026730",0.560867045601743,0.167525876986317,-0.515622108846376,2.84806819190522,-1.34364745790458,2.74540175392853,0.568241117798714,1.71546196551049
"WBGene00026731",5.55389089704805,5.42604480169762,4.84192989577171,4.06086500060854,2.74381538334576,3.76761064191514,5.63312009508185,5.71173117718655
"WBGene00026732",7.50369639518707,7.57521852565199,5.99217253135232,5.96032323654497,5.62213682675751,4.78194914970724,5.22629209601222,5.34059717837044
"WBGene00026733",6.52579901704858,6.55915613850375,2.65430289259594,4.75205485597177,3.78563555904039,3.79115164275327,4.31288601452754,4.50912572867572
"WBGene00026734",5.72080609070073,5.71637346737119,4.12823408092835,5.21999893106026,5.06574347823313,5.01972569369608,6.24257226591379,6.42367656875329
"WBGene00026735",0.888592985027219,0.242487934667539,2.65430289259594,1.3349288721412,-1.34364745790458,1.51841109749344,1.6849647241004,1.87341432528673
"WBGene00026736",6.76126375065369,6.82077701749858,6.25256221593055,8.17908902032077,8.10962317610605,8.60723634101047,7.99195902388071,8.18367364754312
"WBGene00026737",6.05744606797094,6.05407602431066,5.21229834571682,6.25481823642016,5.57521577937002,5.69146704584316,5.59980681095508,5.91489096126289
"WBGene00026738",5.85172088395335,5.9565595183964,-0.515622108846376,3.51226590110621,1.82627754353774,4.13131047471772,5.1713256367943,5.59992264727739
"WBGene00026739",5.84428173869294,5.69317718176606,4.69383125678257,4.09793232720893,5.93247694736966,4.46818076137968,6.10617930089095,5.8860492093518
"WBGene00026740",2.46840299798277,1.96661318306032,-0.515622108846376,0.783024659999343,0.978280636982787,-0.473551583441145,-1.38393035711067,-1.50296155362301
"WBGene00026741",6.30549773907135,6.15029133956996,4.12823408092835,5.5170107456419,4.7224417325532,5.09596651288899,4.94191278778008,4.84235838961858
"WBGene00026742",5.06151512815771,5.21657573266728,3.57184073240396,6.13647129298522,5.52671726167883,6.18465989931065,6.06369195923699,6.12919478602511
"WBGene00026743",-1.61390735550196,-1.97382997225922,-0.515622108846376,-1.14858836502041,-1.34364745790458,-1.57308725699206,0.886923553182422,0.727336065798784
"WBGene00026744",6.70076170881787,6.68585118467718,5.09908773526883,5.84093754337378,6.81117065114753,6.68990242173966,6.61386274939058,6.59385494574568
"WBGene00026745",4.96420797982292,5.15120357168438,3.57184073240396,4.97380826633932,3.70074666145388,5.85995166170852,5.93367887608086,6.26267518963215
"WBGene00026746",5.90131461095231,5.92490477369671,4.3423588862812,5.05869716392583,4.84617710097544,6.08137829058553,6.27459161634304,6.25654257661083
"WBGene00026747",0.725402817613634,0.348098122628138,-0.515622108846376,2.16798649537275,-1.34364745790458,1.72808227772851,1.42342456494693,1.36645433656685
"WBGene00026749",-4.33637337997306,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,1.34747827551354,3.88529798113338,5.29744060779283
"WBGene00026750",0.792909636971911,0.881221691829676,-0.515622108846376,1.06230841747821,0.978280636982787,-0.607852675152735,-1.6595647997241,-1.50296155362301
"WBGene00026751",7.21119597986916,7.26640016373077,4.3423588862812,5.57579916306633,3.86580590772437,5.35708685782665,5.87673354725857,5.90185250793678
"WBGene00026752",5.07598475723593,4.9252603362471,-0.515622108846376,2.97610738242891,3.04866996487418,3.88165266632052,4.77988337026978,4.72881348020428
"WBGene00026753",4.59613667340684,4.53769015752653,1.80630598604099,2.77951871649781,1.82627754353774,3.33609151521173,3.33329901899427,3.68838243145421
"WBGene00026754",4.42982421732779,4.27074373485209,4.12823408092835,5.80431462834495,5.06574347823313,5.79323495725376,5.52765702519925,5.19427336118417
"WBGene00026755",6.91641030132287,6.81809898297562,5.96011132212002,6.53765275462082,7.59004319704766,6.84335843667959,6.99733044112653,7.10522217336704
"WBGene00026756",6.298981980728,6.61488466332304,4.3423588862812,4.66162621117644,4.67872035512388,4.98806428245803,6.17565455764906,6.41268804181801
"WBGene00026758",6.3718483500653,6.47179352865805,5.41511522871651,7.35494294541496,4.76487699887359,6.6197926154892,6.73794096199658,6.81514667010755
"WBGene00026759",5.14138488647083,5.22814976217877,-0.515622108846376,2.94514707324546,3.04866996487418,2.53842105822493,2.88367057538733,3.18461601358103
"WBGene00026760",-2.01444528508569,-3.7393647186222,-0.515622108846376,-5.90347586718388,0.978280636982787,2.26821499698888,4.6727662543321,4.73470805445514
"WBGene00026761",-1.80032047973285,-1.41743662373484,-0.515622108846376,-1.51115844440512,1.82627754353774,1.74195445231006,3.7016864249743,3.37024591572922
"WBGene00026762",6.30621989903682,6.36050904696031,4.12823408092835,6.74780010616276,5.62213682675751,6.88341384054642,6.63045404720852,6.40992778260695
"WBGene00026763",10.3333864381061,10.3617738413684,8.95401970839314,9.67645874074508,10.3194658505512,9.85335223216685,3.78425120600359,3.34734551361914
"WBGene00026764",4.54565822837904,4.50951162421493,-0.515622108846376,2.33014380957583,1.82627754353774,3.54040687414878,5.16329949625538,5.22391157237086
"WBGene00026765",7.30703189714262,7.37658927233559,5.50674570418208,6.22161467211938,6.12395809217842,6.5475826296482,6.87898153205362,6.85898222011223
"WBGene00026766",4.02907420857705,3.87975479283102,1.80630598604099,2.92624686790218,-1.34364745790458,3.52845076947,3.31409480809712,3.70048057397208
"WBGene00026767",5.88593853158124,5.64390756455355,3.18481760929472,4.52383697695109,3.04866996487418,5.45823651530504,4.71547463162283,4.83414568219808
"WBGene00026769",1.1682470124305,1.33958662277262,1.80630598604099,2.54360735902578,0.978280636982787,1.51841109749344,1.44123584106339,1.95647006501429
"WBGene00026770",1.78878175134923,1.26962406460505,7.69869701195439,7.98079006510808,5.25626538428255,6.28755635662286,-1.26363612339296,-2.03347627032179
"WBGene00026771",-0.318451471975793,-0.333372358946364,-0.515622108846376,1.10775138823938,0.978280636982787,-2.79547967832851,-0.86309819380923,-1.50296155362301
"WBGene00026772",-3.85094655280281,-6.06129281350956,-0.515622108846376,-2.44404424854658,3.70074666145388,3.28962389004791,6.06225393764683,6.285944968955
"WBGene00026773",0.375121526677032,0.242487934667539,5.89376882729133,3.58235344151803,7.60179637847334,6.90823167673723,6.19086881416441,5.55232088187818
"WBGene00026774",6.16207696146326,6.4029976603412,5.67420245003364,6.12753604025383,6.37745173080261,5.5309498087938,6.81723468836676,7.04244849925962
"WBGene00026775",6.43561120880514,6.49784524213282,5.89376882729133,6.97246542131368,6.17205238037947,6.26551640836708,6.93936921411902,6.7891830722417
"WBGene00026776",-0.0884458665294702,-0.333372358946364,-0.515622108846376,-0.23105052521238,-1.34364745790458,-0.836121662825853,2.2371659296642,2.44765041941483
"WBGene00026777",4.04992025517793,3.832008717351,3.18481760929472,3.69457663297772,0.978280636982787,3.79115164275327,4.03941396128871,3.85999380952441
"WBGene00026778",7.04159626384574,6.97779758848904,1.80630598604099,4.00491675358987,3.514333537223,4.71671208517925,5.84279595442397,6.03679378221582
"WBGene00026779",-0.508554355355736,-0.446582969394355,-0.515622108846376,0.505915068953826,0.978280636982787,-0.539139925068721,-1.6595647997241,-0.159007152405649
"WBGene00026780",-2.95786175671933,-6.06129281350956,-0.515622108846376,-5.90347586718388,3.30020873187015,2.88946370348942,5.31711236837082,4.76670461884808
"WBGene00026781",-0.150506834661722,-0.388867471538068,-0.515622108846376,0.505915068953826,0.978280636982787,0.184342439733863,-2.20705259502659,-2.03347627032179
"WBGene00026782",-4.33637337997306,-3.25393789145196,-0.515622108846376,-4.31851336646272,0.978280636982787,2.18941342928128,2.61214393967553,2.91034089428509
"WBGene00026784",-6.65830147486042,-6.06129281350956,-0.515622108846376,-0.545923862565792,-1.34364745790458,-0.607852675152735,-0.86309819380923,-5.2034012717641
"WBGene00026785",-3.48837647341811,-4.47633031278841,-0.515622108846376,-3.58154777229651,0.978280636982787,2.57762714048442,3.90147186175158,4.05634199192668
"WBGene00026786",-1.10371262318278,-1.81336530006598,-0.515622108846376,0.246271252320806,-1.34364745790458,-2.0585140841623,-5.90749231316768,-2.03347627032179
"WBGene00026787",4.75055896116434,4.87313522711724,3.87669531393238,4.55902640541339,3.30020873187015,4.97343977769535,5.22885802828647,5.26318506595514
"WBGene00026788",6.86072042076153,6.88323624568921,6.58240997411415,7.16882424874446,6.70620109154599,7.18132308457804,7.09303592081914,7.22992335495182
"WBGene00026789",5.1454260516927,5.23504987118333,3.18481760929472,5.59187952505211,4.01390454671351,5.56743823119046,5.52348285942039,5.55731867570152
"WBGene00026790",1.24256533312033,1.26962406460505,-0.515622108846376,1.61222397110017,-1.34364745790458,0.66395194030879,0.568241117798714,0.411308572351106
"WBGene00026792",4.61840454503201,4.41342713301692,-0.515622108846376,3.37497359103661,1.82627754353774,4.32806696906732,4.58936146422036,4.62473521243
"WBGene00026793",4.96329256415712,4.84484618268582,2.65430289259594,5.34385831084485,4.88517123259131,6.02079290743545,6.21824401622733,6.26776586196029
"WBGene00026794",5.64747529404939,5.34331658432815,1.80630598604099,5.21091718768343,4.84617710097544,5.94186156876025,5.69009472641853,5.56891330215755
"WBGene00026795",1.32469209983389,1.73960708641074,-0.515622108846376,1.80388326489701,2.35679226023652,2.06250131679907,3.75961922890734,4.34156316102513
"WBGene00026796",8.00063519052749,8.15082354506657,4.12823408092835,6.19817158284689,4.99620254498005,5.25315855641945,6.26587251768135,6.29793834629729
"WBGene00026797",5.66334481613096,5.81253576137741,1.80630598604099,5.7533958584301,4.67872035512388,6.05314326210083,6.33419297443394,6.55607084943873
"WBGene00026798",7.1665578483066,6.96332745125027,3.87669531393238,4.83546081449226,5.62213682675751,4.84436344893959,5.83186639426571,5.55065109576482
"WBGene00026799",7.60371994157269,7.23863064999076,4.9762309874833,6.54850791004631,5.55117030540337,5.94186156876025,5.84864698520524,5.81410312934531
"WBGene00026800",4.28641058618307,4.34065331046697,-0.515622108846376,3.65303018748805,1.82627754353774,4.03318574997451,3.36163436598173,3.50050230168056
"WBGene00026802",3.68488424058746,3.69526350901452,-0.515622108846376,2.44967095831421,0.978280636982787,3.21698967363371,3.75606579104959,4.20810971624797
"WBGene00026803",0.934155562407662,1.03673926945096,-0.515622108846376,0.436374135700749,-1.34364745790458,0.953458557503775,0.0232450243952024,-0.955473758320517
"WBGene00026804",6.19870755025068,6.3058488810428,4.52877201051208,5.84345826918842,5.25626538428255,5.99351047632053,6.84384252323366,7.10009410502628
"WBGene00026805",4.15467799639106,4.17591714724546,5.59290234793179,6.72747375964899,8.02048719710348,7.62576700160697,7.71330026038849,7.69084809110013
"WBGene00026806",6.51958518148838,6.88140494937719,-0.515622108846376,-0.859081747825422,-1.34364745790458,-0.473551583441145,3.06692227663784,2.94125697106778
"WBGene00026807",5.34064147658267,5.62214047932584,2.65430289259594,5.84093754337378,1.82627754353774,5.41559742978011,2.81702153995227,3.30042446623165
"WBGene00026808",2.35012714721016,2.63567471272472,1.80630598604099,2.78652210423557,0.978280636982787,2.14833748627837,-0.415639216838009,0.0820009470981461
"WBGene00026809",5.68349529753141,5.62301749761479,2.65430289259594,4.63471306486854,3.86580590772437,4.86352514788067,5.57883993960098,5.55731867570152
"WBGene00026810",7.67562254880881,7.9368568429468,3.18481760929472,5.49686992935082,4.27106238621063,4.8619380244633,6.18889342128497,6.37449956512287
"WBGene00026811",3.73508898258357,3.90015688088863,4.52877201051208,4.2677009304679,4.92313908279033,4.1020296809857,4.97591467322069,5.106075082077
"WBGene00026812",5.3356983169321,5.4548996643698,2.65430289259594,3.53323567495334,4.27106238621063,5.04931325008919,6.93230197703487,6.99289347326416
"WBGene00026813",4.26576871072493,5.10675245471453,-0.515622108846376,1.79001109031545,5.66757979751868,5.54585381573145,8.38576377747981,8.57457315657592
"WBGene00026814",3.24407363962561,3.37957635410131,-0.515622108846376,2.61616038565934,-1.34364745790458,1.15353639295269,0.535451182681045,0.905123185014067
"WBGene00026815",3.75002826590697,4.2019763868631,1.80630598604099,3.18133252062049,3.04866996487418,4.31188272035954,4.78860585778818,5.2508980218558
"WBGene00026816",5.56539860112589,5.60448721481992,3.18481760929472,5.3638960640814,4.27106238621063,5.56158352566119,5.74221295230373,5.71918313094956
"WBGene00026817",6.7559873617024,6.94696071358648,5.50674570418208,5.45901593886219,5.57521577937002,5.30664184461912,6.22725485550133,6.32749270942982
"WBGene00026818",2.95456702243062,2.33531196767229,-0.515622108846376,3.7277011885201,0.978280636982787,2.11674436158305,-0.0248492638058424,0.629488742400639
"WBGene00026819",-2.26598405208166,-1.3064053113461,2.65430289259594,2.78652210423557,2.74381538334576,2.88946370348942,3.65284052104476,3.75370076979818
"WBGene00026820",4.8725925063335,5.03739728316403,1.80630598604099,5.08307728257278,3.04866996487418,4.92561951037868,4.73726527934857,4.83962601183045
"WBGene00026821",6.08295482223172,6.1319245091895,1.80630598604099,3.63762074816565,1.46370746415303,3.93697043471521,5.27924097596118,5.15305069845765
"WBGene00026822",1.90011923840825,1.96661318306032,2.65430289259594,3.67206337965065,0.978280636982787,1.3655121983438,1.27241677684725,1.78528341500806
"WBGene00026823",8.33618455655217,8.78326584970002,8.7628273493741,9.2187454859269,11.5276802782294,9.56320204384263,10.1399937613023,10.8066241110311
"WBGene00026824",4.82097355538979,4.7274255191809,-0.515622108846376,3.02430209489847,-1.34364745790458,4.44504667173318,5.51824811114853,5.77029609454125
"WBGene00026825",6.32878485446778,6.53699236063704,3.87669531393238,5.15383901059883,3.86580590772437,6.04826693428782,6.71844478637078,6.63934190896756
"WBGene00026826",5.32789611234585,5.25102293318054,-0.515622108846376,2.34918956526637,2.35679226023652,3.24648361477518,3.72368474253629,4.05162729805463
"WBGene00026827",7.8562276697389,8.01694140387682,7.4443798232217,8.5162868480124,7.10343576830508,7.52957587289066,8.23085949227509,8.15181215635192
"WBGene00026828",6.65755567240241,6.48728830465557,4.69383125678257,4.46175298206767,4.43771225562008,4.30255240463202,6.34724107607899,6.24523129596645
"WBGene00026829",6.67051367650816,6.5646442860289,3.87669531393238,5.26582282860897,3.514333537223,5.89374181565514,6.51430954730219,6.5104148084704
"WBGene00026830",7.17962206225442,7.13791941490099,4.9762309874833,5.90749735281829,6.5205386867497,6.13624277025995,7.08562298651149,6.99412260649369
"WBGene00026831",5.89796506872257,6.04559723158265,4.3423588862812,5.588878077976,3.70074666145388,5.31362545667883,5.80718251414032,5.83208517952805
"WBGene00026832",5.68848924689028,5.81560777753074,3.87669531393238,5.22902386244463,0.978280636982787,2.93244077623469,0.359294227527218,1.591014594586
"WBGene00026835",3.9068006034999,3.94853580385854,-0.515622108846376,5.5064453740658,-1.34364745790458,2.6820537466841,-0.126132599643024,-0.448513769600634
"WBGene00026836",4.4417037495623,4.74364485854234,5.67420245003364,5.46775626118575,5.37059805976155,3.88165266632052,2.18526482775217,2.80222327742978
"WBGene00026837",5.6186952644367,5.98412558352123,3.57184073240396,4.16126689756638,3.70074666145388,3.34520810188871,4.39742935641399,4.20810971624797
"WBGene00026838",1.90775256331067,2.21947795662104,-0.515622108846376,2.13544312210843,0.978280636982787,3.46295549293347,-3.10013739111008,-2.03347627032179
"WBGene00026839",-2.95786175671933,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,0.301381860924082,2.85737927756841,3.40022507322209
