"","EE-DF5081_EE","L2-DF5081_L2","L4-DF5081_L4","Ad_female-DF5081_ADF","Ad_male-DF5081_ADM"
"WBGene00123157",6.09814919524045,4.3375125143321,4.50240598385816,2.43873244700221,2.04982248534572
"WBGene00123158",2.29321530922826,3.23167435043642,0.874975341996542,0.787806683902695,1.11953145715713
"WBGene00123159",5.04935656574272,4.3415089020424,4.43476726698279,5.03573419734628,4.47641939039829
"WBGene00123160",4.13782162658243,2.61844412469246,3.38067456419305,3.60237509619287,2.07811152977715
"WBGene00123161",3.99937485661329,3.69228000552062,3.91854435693394,4.12233481556969,2.99894131634354
"WBGene00123162",7.22228613968555,7.47096294560613,7.8887325323792,7.63725293944933,8.27368083360207
"WBGene00123163",-5.44149431099758,-1.98641793346641,-2.53101701767929,-0.957620489011707,6.99198855570177
"WBGene00123164",-3.11956621611022,-1.98641793346641,1.48690489031797,-0.652765907483286,-1.80103407534847
"WBGene00123166",4.55144402516823,4.04087375820133,4.49799406897977,4.75419829125988,4.25888974230359
"WBGene00123167",2.10540014889005,3.02853240799957,1.62278831839974,1.61312815248975,1.36889092609384
"WBGene00123169",7.80984015366128,6.39680634068983,6.21381681982025,6.59741969851847,5.55526067860975
"WBGene00123173",10.2863995606438,10.5517440481916,10.3875108434429,9.82176091364003,9.85762371677762
"WBGene00123175",4.09572408954101,4.2886719109597,3.9767776225194,4.82064994058971,4.38879048353155
"WBGene00123176",-2.27156930955527,-1.2494523393002,-1.15250539442556,9.72645772209216,10.7009097086973
"WBGene00123178",5.1905921018376,4.92979329011859,4.66078248338578,4.42455848697747,4.84899188166646
"WBGene00123180",2.12074811322349,6.59394533268294,5.54900101140988,4.57146551351694,5.74365442838936
"WBGene00123182",6.8114667253961,5.6340055618432,6.39557549237177,7.53021954481134,6.72755956779622
"WBGene00123183",3.0702583427698,1.5579025827574,2.30692622421173,5.02235103049448,5.37317828449694
"WBGene00123185",1.09766450011045,1.25304800122898,-2.53101701767929,1.29476667262258,-2.28646090251871
"WBGene00123186",9.8951865778776,10.9121624611906,11.3803562434715,10.9299361396502,11.8058502815922
"WBGene00123187",-0.58351331587001,-0.0270599179637518,-0.946054516958138,-3.46012082954089,-4.60838899740607
"WBGene00123188",5.94813702826294,3.17008655221359,3.27117619926253,4.12734417838344,3.39723555178781
"WBGene00123191",4.60699256299475,4.68757811638032,4.00192327069358,2.03173226678878,3.58636785701618
"WBGene00123193",4.22916193812086,4.36525750481501,3.09542211901802,3.53611725166291,3.30450033882389
"WBGene00123198",4.17505453278141,5.59436405131623,5.49688897889059,6.63395685613101,5.99616423167296
"WBGene00123199",6.77858165998672,6.49156513937309,7.41413415310457,7.34589167589349,6.97234065419288
"WBGene00123202",-1.74105459285649,-0.111948815550265,-0.946054516958138,0.446769766067628,0.0354671923686522
"WBGene00123205",5.96205036720443,5.84998314361622,5.81327889023652,5.83526547789398,4.24023394302327
"WBGene00123207",5.1178827795291,4.5561840655311,5.01587744220834,5.55389964077404,5.09031566936427
"WBGene00123209",0.667030145780587,1.38281587619931,0.874975341996542,0.787806683902695,1.00632084670914
"WBGene00123211",3.2554732152367,6.01545935377426,6.79226297020803,6.45127115830257,6.7769341787698
"WBGene00123212",5.14252862925996,7.83322896365015,8.84282691505315,7.65253586881667,7.1993684061832
"WBGene00123213",2.93788405607368,4.6266552740117,4.16664561579122,1.66916218740408,3.12632062281977
"WBGene00123214",7.0700112847949,7.04056650763242,6.95158929042857,7.44551688275755,7.00586073028333
"WBGene00123216",7.50120345188918,4.94563273604051,4.89692431483019,7.16345587647632,5.65956808699677
"WBGene00123217",2.8577137073897,3.34748280308703,1.33687944631336,4.54550371965299,2.2371010535383
"WBGene00123222",5.90335637294541,5.37795994754591,5.47236034252303,5.76789614098944,5.86226987665448
"WBGene00123223",5.05735489553414,2.50899298227646,2.44167563632497,4.10212159468018,3.39723555178781
"WBGene00123224",0.825292229697319,-1.98641793346641,4.18322849998683,1.55482951192508,1.58143556147394
"WBGene00123225",-2.63413938893998,0.398245916768919,-0.209088922791932,-0.652765907483286,0.749163007212011
"WBGene00123226",-1.35403146974724,1.47301368517089,0.27633790437831,-1.34464361212095,1.73146100547855
"WBGene00123229",1.42887040858582,3.01858274759196,4.07483284951569,3.51333738300662,4.803121990606
"WBGene00123232",7.20663853465508,2.06282558555344,2.06591812470794,4.29699133773709,2.87542677985818
"WBGene00123233",6.40986433803593,6.3046248276617,6.0932301281569,6.09510737292979,6.52667894837174
"WBGene00123235",0.862286437179521,0.335510161420956,0.432457106295592,-0.957620489011707,-0.216071574627312
"WBGene00123236",6.6443100692805,1.5579025827574,8.75357577020863,6.02302314559673,5.69424992638148
"WBGene00123237",7.66031725882642,6.8670649082315,7.01626313798417,6.13420377438396,5.99801621529171
"WBGene00123238",5.59124021758913,5.59770943262021,5.95199255948525,5.69385335141409,5.14482775177288
"WBGene00123240",5.59261683509901,4.96130016648037,4.65286644135294,5.42354071265597,4.61319812385873
"WBGene00123241",5.68068659026217,5.85837499495129,5.8326797271597,4.80822622514163,5.18114464756429
"WBGene00123243",4.31839387222425,3.99086199003351,3.6348949212564,4.88713142170634,3.23081479069087
"WBGene00123244",1.92482790324823,-1.98641793346641,-4.85294511256666,-1.34464361212095,-0.907949279264981
"WBGene00123247",2.53004924295319,-2.83441484002136,-2.53101701767929,-1.34464361212095,-4.60838899740607
"WBGene00123248",0.624594879460191,2.61844412469246,1.65484952763204,-0.290195828098578,-0.0848270413490599
"WBGene00123249",-3.11956621611022,-2.83441484002136,-0.946054516958138,-2.72315523537468,-1.43846399596376
"WBGene00123251",8.65398513031828,10.4978735144356,10.6778574479139,10.03252519716,10.183028294338
"WBGene00123252",1.00144918485115,6.66423494774706,5.24640269783654,2.81910281439223,4.17624584815145
"WBGene00123253",6.51306553600225,4.6781281150755,4.89356920857181,5.95139015847118,5.17133035773733
"WBGene00123254",-1.04917688821882,-1.69691131627142,-1.68302011112434,-1.87515832881973,-4.60838899740607
"WBGene00123256",7.11716555602893,9.52110144103515,9.51944386667956,8.2594105995208,9.26342000605097
"WBGene00123257",7.16837697618124,7.15852349614446,7.22086173461184,7.60349895310169,7.6243317105588
"WBGene00123259",1.42887040858582,1.66383602750647,1.41384142812824,0.569626513853162,2.46842659964476
"WBGene00123260",7.33637740883559,6.31075309899703,6.11356033933908,7.74628308443296,6.13223504708334
"WBGene00123261",0.580873502030872,0.676547079256023,-0.946054516958138,-1.58565171162475,-0.216071574627312
"WBGene00123263",5.29912973349183,7.54647907686831,7.68742513117691,7.37671853020783,6.90385764542311
"WBGene00123264",8.0534862416639,9.51944874300706,9.94020093216461,8.89330171407383,8.92384515577543
"WBGene00123265",3.62728396698783,3.61514653459188,4.11572168062855,5.28246931381919,5.47509032992577
"WBGene00123266",2.00971680083475,0.726300114453123,1.07779222499623,2.56224698348756,0.345807312980803
"WBGene00123267",-3.11956621611022,-5.15634293490872,-4.85294511256666,-5.04508333026205,2.61077952305609
"WBGene00123268",1.47736892627701,-1.45590321676763,-0.946054516958138,-2.72315523537468,-2.28646090251871
"WBGene00123271",6.28344580746478,5.9953078950647,5.80079566613991,5.12859380604137,5.75465063285044
"WBGene00123272",4.47289082115786,4.70629442265008,5.17910061436415,4.13731102314248,4.57896307579442
"WBGene00123275",3.85082732180446,5.6043770125569,4.02049899994872,1.9883396712754,3.44145955204449
"WBGene00123276",5.4280995322432,6.78066299160787,7.49937424228018,6.75298339010102,7.18236675271224
"WBGene00123281",2.87591830276729,1.66383602750647,1.83355541461656,-1.34464361212095,-1.43846399596376
"WBGene00123283",-5.44149431099758,-1.06888009365838,-1.15250539442556,-0.187102335134474,8.17481389265832
"WBGene00123284",3.7945198809025,4.09868563491001,3.98940523084715,4.34508562593814,5.41536535589334
"WBGene00123285",4.05236113824324,3.89622511589544,4.57122117625144,3.6308737026797,3.09897013467481
"WBGene00123287",4.34477531665088,3.12442783522188,2.69394934732098,5.64578767903027,2.33412550793317
"WBGene00123288",4.34477531665088,3.42485764701624,3.1969034368839,3.69300892935844,3.84693822289849
"WBGene00123291",6.63097329724428,6.22574065523325,6.5356103914159,7.46790397915697,7.19291518864295
"WBGene00123292",8.80724864040671,6.64819146808651,8.60405092809852,11.0598225038341,11.2817565070232
"WBGene00123293",0.862286437179521,-5.15634293490872,-2.53101701767929,-5.04508333026205,-4.60838899740607
"WBGene00123296",5.3714851602539,2.72017401165628,2.67843634794966,4.63966529015958,2.40283825801718
"WBGene00123302",8.21481881506596,6.97968691447683,8.43520001058676,4.6640004822883,4.82832254473114
"WBGene00123306",1.27275120666854,-1.69691131627142,1.94147075378345,5.67516092802552,5.67354102954937
"WBGene00123307",-1.74105459285649,-5.15634293490872,-2.04559019050905,-5.04508333026205,2.72252788070854
"WBGene00123308",4.29490762032071,4.24240075702948,4.43014324045734,5.10339325191623,4.42778461514741
"WBGene00123311",-5.44149431099758,-1.2494523393002,-2.53101701767929,-5.04508333026205,5.0516068950239
"WBGene00123314",7.93150674336886,6.80835892251173,7.30787173710689,6.88158329908524,7.11057191457814
"WBGene00123316",5.78551988265155,1.94168914805181,1.29680200693803,6.13171314788555,1.65839754328883
"WBGene00123319",3.03828595303152,4.22520001627587,4.44397109431263,5.26893337363931,4.61319812385873
"WBGene00123320",9.20433296628708,10.4792334932979,11.1160141134938,10.5169503556181,11.8415173024713
"WBGene00123322",0.441148738364259,-0.764025512129958,-1.15250539442556,-1.87515832881973,-3.02342649668492
"WBGene00123323",10.3385071135094,11.776990413321,12.1994849620399,11.2278562160171,11.1745324485981
"WBGene00123324",5.00248523160367,1.47301368517089,4.37346708022213,8.34037467092592,7.7149472918741
"WBGene00123326",4.57113022786748,5.32646502181795,5.45425569657415,3.85879851547413,4.73812473575956
"WBGene00123328",-1.74105459285649,-0.764025512129958,-1.68302011112434,-0.957620489011707,-1.43846399596376
"WBGene00123327",1.21671717175421,2.06282558555344,1.86130040509947,1.43065010070435,2.44689343809512
"WBGene00123329",-0.0152295562954841,1.61184138986821,2.30692622421173,0.93219659323787,2.13307798899507
"WBGene00123330",-5.44149431099758,-2.83441484002136,-2.04559019050905,2.23104107501219,-0.520926156155733
"WBGene00123332",1.03423911996882,1.38281587619931,2.38545962675842,1.5247722780689,2.26197572217733
"WBGene00123334",7.86499465373105,8.72142048337384,8.98221709612676,8.8382281861173,9.59488252480176
"WBGene00123335",5.87648351140954,-1.98641793346641,-2.04559019050905,1.39786016558668,-1.43846399596376
"WBGene00123337",5.11405346064948,4.84506525948409,5.51228373668489,2.99383565903026,4.73368567059307
"WBGene00123339",5.48257587458776,5.34847605272412,5.05244189245147,7.5926736151501,6.54452957873055
"WBGene00123338",0.286426143565617,5.98384776828312,6.99606896112816,5.62645773644984,7.6824938250235
"WBGene00123341",-3.11956621611022,-5.15634293490872,-4.85294511256666,-5.04508333026205,1.62042969308981
"WBGene00123340",2.45937249698317,0.952181521869451,1.37587357792922,-0.652765907483286,1.32234834015681
"WBGene00123343",-5.44149431099758,-2.83441484002136,-4.85294511256666,6.44225428494514,2.15979532737085
"WBGene00123342",4.4304109266616,5.3244472661871,5.03122540654178,5.28022212482764,5.09724338995534
"WBGene00123347",7.70650553106261,7.74093531250254,7.68111454388371,5.72392799083497,6.64486758237508
"WBGene00123345",4.69164790140302,4.1990081615161,3.91854435693394,3.99657582137517,4.23396134600774
"WBGene00123349",4.50541196345882,4.73998946900122,4.66472427556716,5.60865744844452,6.11527194700391
"WBGene00123350",2.12074811322349,2.1745739432059,1.1694227004618,2.24953741862958,-0.520926156155733
"WBGene00123351",2.97213361802659,5.23275058699576,5.31823168508512,3.95773168534501,4.66073768174335
"WBGene00123354",1.81589353169507,2.1745739432059,-0.765482271316317,-0.401227140487322,-0.216071574627312
"WBGene00123355",4.59879541002813,6.23436343796406,5.74603785846943,3.41024389004251,4.08160897401337
"WBGene00123356",-1.53460371538906,-3.57138043418756,-2.53101701767929,-5.04508333026205,1.36889092609384
"WBGene00123358",-3.11956621611022,-1.2494523393002,0.504606892051427,-1.87515832881973,-4.60838899740607
"WBGene00123359",5.72780438479526,6.45606485822995,6.74836141355518,6.10656749971137,6.90089117068179
"WBGene00123363",-5.44149431099758,-2.83441484002136,-2.53101701767929,-0.957620489011707,8.1995696048504
"WBGene00123364",1.94220998147647,3.94431940409648,4.05694797120339,3.08934298995888,3.59618214684313
"WBGene00123366",-2.27156930955527,-1.2494523393002,-1.68302011112434,-2.72315523537468,-4.60838899740607
"WBGene00123367",3.05436071588959,4.20340662541361,4.16107535774828,3.83449991935074,3.79675246573027
"WBGene00123368",6.54185561667888,6.05371954833151,6.32634199207935,7.45002217974574,8.05716899244034
"WBGene00123369",4.71963757198672,3.82949900209462,3.84402241366763,3.68623570076302,2.26197572217733
"WBGene00123371",3.97846586685031,4.1127837442407,4.18871403907056,5.04635205606156,3.81367576876674
"WBGene00123372",6.97134012912169,7.12877025359277,7.04905307310184,5.07255977112705,5.8744189593206
"WBGene00123373",2.77282480980318,-0.908415421465133,8.0443331348446,5.22754645471432,5.46441353713814
"WBGene00123374",2.64065473035629,1.66383602750647,5.68718292601544,4.69131860105624,4.88546645183475
"WBGene00123379",2.07420552728646,2.24453650137347,-0.605017599123071,-0.957620489011707,-4.60838899740607
"WBGene00123382",5.23181476456411,4.38862149788052,4.40679815112412,6.40664293781246,5.37032146170028
"WBGene00123386",6.24981301919353,5.82593766964956,5.63790576417364,7.11510324633862,5.81262385837315
"WBGene00123388",-3.85653181027643,-1.69691131627142,-2.53101701767929,-1.87515832881973,3.82206355425946
"WBGene00123390",2.98895824066795,4.28452623270215,3.2077508191209,1.36430760587566,1.86734443356033
"WBGene00123392",5.06133749306916,4.18127896708379,2.92184194703452,4.89596427607853,4.36602559239945
"WBGene00123394",6.37188607592715,4.54236173186163,4.04490034343886,5.65275302770033,4.05338910036591
"WBGene00123398",7.50851473088858,7.2091593332844,6.94916730601941,7.29448834812265,7.56122288519814
"WBGene00123400",-0.487298000610707,0.335510161420956,-1.39351349392936,-5.04508333026205,-2.28646090251871
"WBGene00123405",1.54719037577458,2.88257605438358,1.71691049576429,1.10466378924264,2.84282211442626
"WBGene00123406",7.49936982805199,7.62645056382464,7.87858606389528,6.95878590171701,6.71071857841891
"WBGene00123411",2.12074811322349,2.00352840186967,2.404442730126,2.45476255682116,3.29247781057468
"WBGene00123414",4.5286115796146,3.90705214637979,4.06889582450783,5.47160161904756,7.27539980585389
"WBGene00123418",7.99352476733216,8.52720001437343,9.52066775735226,5.50277517579637,5.38737815347173
"WBGene00123419",3.71585262436526,2.83801050195014,3.15267943662722,3.05820447814998,2.55148233937232
"WBGene00123423",0.0503587853320928,-0.40145543274525,-0.329383156509644,1.49407548084598,-2.28646090251871
"WBGene00123425",8.39090127393552,8.63675229370304,8.92749212887457,7.87098272063725,9.00182843966226
"WBGene00123426",6.5123383711477,6.99625880911048,6.4014930357006,2.48629813025427,2.61077952305609
"WBGene00123428",5.17413532597052,5.80148462592503,5.22253403692136,3.6657231034373,4.95576049257966
"WBGene00123434",7.48646879000589,6.15824030936548,6.0666631260366,7.35819504520901,6.11014387866315
"WBGene00123438",0.339865402527078,2.11978147036552,0.00503588256091544,-0.401227140487322,1.69539175077103
"WBGene00123439",-5.44149431099758,-5.15634293490872,-4.85294511256666,-5.04508333026205,6.05427937811147
"WBGene00123441",4.98581853313738,4.36132645322509,3.80169091596131,4.7670939752524,3.79675246573027
"WBGene00123443",3.80880410690875,3.80655307042854,3.1414083242922,3.40199989594761,2.90731084087797
"WBGene00123442",4.3150620115265,-0.40145543274525,1.12433481093326,4.92789645580424,3.62523067935363
"WBGene00123446",4.11117478651669,3.77734772004352,3.08369282643591,4.25183287661724,3.46307336515055
"WBGene00123445",4.55427283988022,3.40971110326237,2.86815407614053,3.24493551667057,2.48964308555445
"WBGene00123447",-1.193566797554,-0.908415421465133,-0.946054516958138,-2.23772840820444,-4.60838899740607
"WBGene00123449",4.93463107827859,5.35046050288693,5.45425569657415,6.56363352375853,5.64781969112131
"WBGene00123451",7.72858722438303,7.32923483599447,7.55246230965255,7.50974531116781,7.30636984153579
"WBGene00123453",9.00449045739637,2.40589948931235,1.62278831839974,5.84442063314943,1.00632084670914
"WBGene00123454",3.7849178817912,4.15426984675081,3.70547560070201,5.42760750898073,4.33119021690862
"WBGene00123455",0.787324379498299,-1.98641793346641,1.41384142812824,-2.72315523537468,-4.60838899740607
"WBGene00123457",-0.686606808834114,-2.34898801285111,-4.85294511256666,-1.58565171162475,-4.60838899740607
"WBGene00123459",3.86456737843076,4.27201723779557,4.54151758204366,-0.401227140487322,-0.701498401797554
"WBGene00123461",5.98109612289498,4.66543104706185,4.70738772164578,5.94431116958269,7.13770538629939
"WBGene00123462",5.09280857145705,3.91243534307669,3.80883298520533,5.13108981884544,3.64427643504418
"WBGene00123465",7.81869016632859,8.15412784221889,6.87879817814119,7.91401301201992,9.43864968682189
"WBGene00123466",-0.0839423063794983,-1.98641793346641,-0.209088922791932,1.36430760587566,0.436005121952381
"WBGene00123468",-1.74105459285649,-3.57138043418756,-1.39351349392936,-0.521521374205034,-1.80103407534847
"WBGene00123471",3.80880410690875,2.32747284235554,2.404442730126,3.26325569987736,1.89940564279262
"WBGene00123472",2.2658648210833,3.98576412239383,3.33193023034163,2.19332140906303,3.3631545565447
"WBGene00123476",-0.917932354940569,-0.908415421465133,-2.04559019050905,-3.46012082954089,-1.80103407534847
"WBGene00123477",5.82587762026769,4.80220978052229,4.58376642957056,6.76508660740261,3.90336365636131
"WBGene00123479",3.12455972717351,3.03841391951353,2.58168311507007,3.8826946318203,2.28642876590187
"WBGene00123480",6.1828442343154,4.80220978052229,6.09469182538517,5.91853528718193,7.43429637481328
"WBGene00123484",-3.85653181027643,-1.06888009365838,-1.15250539442556,-3.46012082954089,-3.02342649668492
"WBGene00123483",0.96789662514012,2.65743825630832,3.9251320169687,6.29532316059125,4.97092694017394
"WBGene00123487",-0.0839423063794983,-1.98641793346641,-2.53101701767929,-5.04508333026205,-4.60838899740607
"WBGene00123488",4.92373453825396,6.0167095228654,5.89776187365829,4.77029996555149,4.61319812385873
"WBGene00123490",4.44267620811085,5.14857873467295,3.91192647816943,3.39370852231621,3.38596443945279
"WBGene00123492",-3.11956621611022,-5.15634293490872,-4.85294511256666,-2.72315523537468,2.07811152977715
"WBGene00123494",1.40399573994679,4.8252243469943,4.3491787112638,3.37698143591077,4.28339470581224
"WBGene00123496",-0.917932354940569,-2.83441484002136,-2.53101701767929,-0.401227140487322,7.62073022325252
"WBGene00123501",6.81323907824909,6.86220500696293,6.54419469366895,5.00340354373029,5.75902575384075
"WBGene00123500",-3.11956621611022,2.37503852560759,-0.209088922791932,1.49407548084598,2.40283825801718
"WBGene00123502",2.97213361802659,3.20560083882652,3.87156874055329,5.25297923745697,6.69596232425717
"WBGene00123504",4.87025400400738,4.36525750481501,3.43707373436596,4.88713142170634,3.82206355425946
"WBGene00123503",5.21760965247608,3.75355014886132,3.44626290582062,4.00748472054211,4.37175058023308
